Date,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,YearMonth,Day,DayOfWeek,DayName,IsWeekend,_gold_built_at
2022-04-06,20220406,2022,2,Q2,4,April,Apr,2022-04,6,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-04-07,20220407,2022,2,Q2,4,April,Apr,2022-04,7,4,Thursday,False,2026-06-24 00:14:59.277238
2022-04-08,20220408,2022,2,Q2,4,April,Apr,2022-04,8,5,Friday,False,2026-06-24 00:14:59.277238
2022-04-09,20220409,2022,2,Q2,4,April,Apr,2022-04,9,6,Saturday,True,2026-06-24 00:14:59.277238
2022-04-10,20220410,2022,2,Q2,4,April,Apr,2022-04,10,7,Sunday,True,2026-06-24 00:14:59.277238
2022-04-11,20220411,2022,2,Q2,4,April,Apr,2022-04,11,1,Monday,False,2026-06-24 00:14:59.277238
2022-04-12,20220412,2022,2,Q2,4,April,Apr,2022-04,12,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-04-13,20220413,2022,2,Q2,4,April,Apr,2022-04,13,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-04-14,20220414,2022,2,Q2,4,April,Apr,2022-04,14,4,Thursday,False,2026-06-24 00:14:59.277238
2022-04-15,20220415,2022,2,Q2,4,April,Apr,2022-04,15,5,Friday,False,2026-06-24 00:14:59.277238
2022-04-16,20220416,2022,2,Q2,4,April,Apr,2022-04,16,6,Saturday,True,2026-06-24 00:14:59.277238
2022-04-17,20220417,2022,2,Q2,4,April,Apr,2022-04,17,7,Sunday,True,2026-06-24 00:14:59.277238
2022-04-18,20220418,2022,2,Q2,4,April,Apr,2022-04,18,1,Monday,False,2026-06-24 00:14:59.277238
2022-04-19,20220419,2022,2,Q2,4,April,Apr,2022-04,19,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-04-20,20220420,2022,2,Q2,4,April,Apr,2022-04,20,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-04-21,20220421,2022,2,Q2,4,April,Apr,2022-04,21,4,Thursday,False,2026-06-24 00:14:59.277238
2022-04-22,20220422,2022,2,Q2,4,April,Apr,2022-04,22,5,Friday,False,2026-06-24 00:14:59.277238
2022-04-23,20220423,2022,2,Q2,4,April,Apr,2022-04,23,6,Saturday,True,2026-06-24 00:14:59.277238
2022-04-24,20220424,2022,2,Q2,4,April,Apr,2022-04,24,7,Sunday,True,2026-06-24 00:14:59.277238
2022-04-25,20220425,2022,2,Q2,4,April,Apr,2022-04,25,1,Monday,False,2026-06-24 00:14:59.277238
2022-04-26,20220426,2022,2,Q2,4,April,Apr,2022-04,26,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-04-27,20220427,2022,2,Q2,4,April,Apr,2022-04,27,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-04-28,20220428,2022,2,Q2,4,April,Apr,2022-04,28,4,Thursday,False,2026-06-24 00:14:59.277238
2022-04-29,20220429,2022,2,Q2,4,April,Apr,2022-04,29,5,Friday,False,2026-06-24 00:14:59.277238
2022-04-30,20220430,2022,2,Q2,4,April,Apr,2022-04,30,6,Saturday,True,2026-06-24 00:14:59.277238
2022-05-01,20220501,2022,2,Q2,5,May,May,2022-05,1,7,Sunday,True,2026-06-24 00:14:59.277238
2022-05-02,20220502,2022,2,Q2,5,May,May,2022-05,2,1,Monday,False,2026-06-24 00:14:59.277238
2022-05-03,20220503,2022,2,Q2,5,May,May,2022-05,3,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-05-04,20220504,2022,2,Q2,5,May,May,2022-05,4,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-05-05,20220505,2022,2,Q2,5,May,May,2022-05,5,4,Thursday,False,2026-06-24 00:14:59.277238
2022-05-06,20220506,2022,2,Q2,5,May,May,2022-05,6,5,Friday,False,2026-06-24 00:14:59.277238
2022-05-07,20220507,2022,2,Q2,5,May,May,2022-05,7,6,Saturday,True,2026-06-24 00:14:59.277238
2022-05-08,20220508,2022,2,Q2,5,May,May,2022-05,8,7,Sunday,True,2026-06-24 00:14:59.277238
2022-05-09,20220509,2022,2,Q2,5,May,May,2022-05,9,1,Monday,False,2026-06-24 00:14:59.277238
2022-05-10,20220510,2022,2,Q2,5,May,May,2022-05,10,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-05-11,20220511,2022,2,Q2,5,May,May,2022-05,11,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-05-12,20220512,2022,2,Q2,5,May,May,2022-05,12,4,Thursday,False,2026-06-24 00:14:59.277238
2022-05-13,20220513,2022,2,Q2,5,May,May,2022-05,13,5,Friday,False,2026-06-24 00:14:59.277238
2022-05-14,20220514,2022,2,Q2,5,May,May,2022-05,14,6,Saturday,True,2026-06-24 00:14:59.277238
2022-05-15,20220515,2022,2,Q2,5,May,May,2022-05,15,7,Sunday,True,2026-06-24 00:14:59.277238
2022-05-16,20220516,2022,2,Q2,5,May,May,2022-05,16,1,Monday,False,2026-06-24 00:14:59.277238
2022-05-17,20220517,2022,2,Q2,5,May,May,2022-05,17,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-05-18,20220518,2022,2,Q2,5,May,May,2022-05,18,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-05-19,20220519,2022,2,Q2,5,May,May,2022-05,19,4,Thursday,False,2026-06-24 00:14:59.277238
2022-05-20,20220520,2022,2,Q2,5,May,May,2022-05,20,5,Friday,False,2026-06-24 00:14:59.277238
2022-05-21,20220521,2022,2,Q2,5,May,May,2022-05,21,6,Saturday,True,2026-06-24 00:14:59.277238
2022-05-22,20220522,2022,2,Q2,5,May,May,2022-05,22,7,Sunday,True,2026-06-24 00:14:59.277238
2022-05-23,20220523,2022,2,Q2,5,May,May,2022-05,23,1,Monday,False,2026-06-24 00:14:59.277238
2022-05-24,20220524,2022,2,Q2,5,May,May,2022-05,24,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-05-25,20220525,2022,2,Q2,5,May,May,2022-05,25,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-05-26,20220526,2022,2,Q2,5,May,May,2022-05,26,4,Thursday,False,2026-06-24 00:14:59.277238
2022-05-27,20220527,2022,2,Q2,5,May,May,2022-05,27,5,Friday,False,2026-06-24 00:14:59.277238
2022-05-28,20220528,2022,2,Q2,5,May,May,2022-05,28,6,Saturday,True,2026-06-24 00:14:59.277238
2022-05-29,20220529,2022,2,Q2,5,May,May,2022-05,29,7,Sunday,True,2026-06-24 00:14:59.277238
2022-05-30,20220530,2022,2,Q2,5,May,May,2022-05,30,1,Monday,False,2026-06-24 00:14:59.277238
2022-05-31,20220531,2022,2,Q2,5,May,May,2022-05,31,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-06-01,20220601,2022,2,Q2,6,June,Jun,2022-06,1,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-06-02,20220602,2022,2,Q2,6,June,Jun,2022-06,2,4,Thursday,False,2026-06-24 00:14:59.277238
2022-06-03,20220603,2022,2,Q2,6,June,Jun,2022-06,3,5,Friday,False,2026-06-24 00:14:59.277238
2022-06-04,20220604,2022,2,Q2,6,June,Jun,2022-06,4,6,Saturday,True,2026-06-24 00:14:59.277238
2022-06-05,20220605,2022,2,Q2,6,June,Jun,2022-06,5,7,Sunday,True,2026-06-24 00:14:59.277238
2022-06-06,20220606,2022,2,Q2,6,June,Jun,2022-06,6,1,Monday,False,2026-06-24 00:14:59.277238
2022-06-07,20220607,2022,2,Q2,6,June,Jun,2022-06,7,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-06-08,20220608,2022,2,Q2,6,June,Jun,2022-06,8,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-06-09,20220609,2022,2,Q2,6,June,Jun,2022-06,9,4,Thursday,False,2026-06-24 00:14:59.277238
2022-06-10,20220610,2022,2,Q2,6,June,Jun,2022-06,10,5,Friday,False,2026-06-24 00:14:59.277238
2022-06-11,20220611,2022,2,Q2,6,June,Jun,2022-06,11,6,Saturday,True,2026-06-24 00:14:59.277238
2022-06-12,20220612,2022,2,Q2,6,June,Jun,2022-06,12,7,Sunday,True,2026-06-24 00:14:59.277238
2022-06-13,20220613,2022,2,Q2,6,June,Jun,2022-06,13,1,Monday,False,2026-06-24 00:14:59.277238
2022-06-14,20220614,2022,2,Q2,6,June,Jun,2022-06,14,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-06-15,20220615,2022,2,Q2,6,June,Jun,2022-06,15,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-06-16,20220616,2022,2,Q2,6,June,Jun,2022-06,16,4,Thursday,False,2026-06-24 00:14:59.277238
2022-06-17,20220617,2022,2,Q2,6,June,Jun,2022-06,17,5,Friday,False,2026-06-24 00:14:59.277238
2022-06-18,20220618,2022,2,Q2,6,June,Jun,2022-06,18,6,Saturday,True,2026-06-24 00:14:59.277238
2022-06-19,20220619,2022,2,Q2,6,June,Jun,2022-06,19,7,Sunday,True,2026-06-24 00:14:59.277238
2022-06-20,20220620,2022,2,Q2,6,June,Jun,2022-06,20,1,Monday,False,2026-06-24 00:14:59.277238
2022-06-21,20220621,2022,2,Q2,6,June,Jun,2022-06,21,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-06-22,20220622,2022,2,Q2,6,June,Jun,2022-06,22,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-06-23,20220623,2022,2,Q2,6,June,Jun,2022-06,23,4,Thursday,False,2026-06-24 00:14:59.277238
2022-06-24,20220624,2022,2,Q2,6,June,Jun,2022-06,24,5,Friday,False,2026-06-24 00:14:59.277238
2022-06-25,20220625,2022,2,Q2,6,June,Jun,2022-06,25,6,Saturday,True,2026-06-24 00:14:59.277238
2022-06-26,20220626,2022,2,Q2,6,June,Jun,2022-06,26,7,Sunday,True,2026-06-24 00:14:59.277238
2022-06-27,20220627,2022,2,Q2,6,June,Jun,2022-06,27,1,Monday,False,2026-06-24 00:14:59.277238
2022-06-28,20220628,2022,2,Q2,6,June,Jun,2022-06,28,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-06-29,20220629,2022,2,Q2,6,June,Jun,2022-06,29,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-06-30,20220630,2022,2,Q2,6,June,Jun,2022-06,30,4,Thursday,False,2026-06-24 00:14:59.277238
2022-07-01,20220701,2022,3,Q3,7,July,Jul,2022-07,1,5,Friday,False,2026-06-24 00:14:59.277238
2022-07-02,20220702,2022,3,Q3,7,July,Jul,2022-07,2,6,Saturday,True,2026-06-24 00:14:59.277238
2022-07-03,20220703,2022,3,Q3,7,July,Jul,2022-07,3,7,Sunday,True,2026-06-24 00:14:59.277238
2022-07-04,20220704,2022,3,Q3,7,July,Jul,2022-07,4,1,Monday,False,2026-06-24 00:14:59.277238
2022-07-05,20220705,2022,3,Q3,7,July,Jul,2022-07,5,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-07-06,20220706,2022,3,Q3,7,July,Jul,2022-07,6,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-07-07,20220707,2022,3,Q3,7,July,Jul,2022-07,7,4,Thursday,False,2026-06-24 00:14:59.277238
2022-07-08,20220708,2022,3,Q3,7,July,Jul,2022-07,8,5,Friday,False,2026-06-24 00:14:59.277238
2022-07-09,20220709,2022,3,Q3,7,July,Jul,2022-07,9,6,Saturday,True,2026-06-24 00:14:59.277238
2022-07-10,20220710,2022,3,Q3,7,July,Jul,2022-07,10,7,Sunday,True,2026-06-24 00:14:59.277238
2022-07-11,20220711,2022,3,Q3,7,July,Jul,2022-07,11,1,Monday,False,2026-06-24 00:14:59.277238
2022-07-12,20220712,2022,3,Q3,7,July,Jul,2022-07,12,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-07-13,20220713,2022,3,Q3,7,July,Jul,2022-07,13,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-07-14,20220714,2022,3,Q3,7,July,Jul,2022-07,14,4,Thursday,False,2026-06-24 00:14:59.277238
2022-07-15,20220715,2022,3,Q3,7,July,Jul,2022-07,15,5,Friday,False,2026-06-24 00:14:59.277238
2022-07-16,20220716,2022,3,Q3,7,July,Jul,2022-07,16,6,Saturday,True,2026-06-24 00:14:59.277238
2022-07-17,20220717,2022,3,Q3,7,July,Jul,2022-07,17,7,Sunday,True,2026-06-24 00:14:59.277238
2022-07-18,20220718,2022,3,Q3,7,July,Jul,2022-07,18,1,Monday,False,2026-06-24 00:14:59.277238
2022-07-19,20220719,2022,3,Q3,7,July,Jul,2022-07,19,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-07-20,20220720,2022,3,Q3,7,July,Jul,2022-07,20,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-07-21,20220721,2022,3,Q3,7,July,Jul,2022-07,21,4,Thursday,False,2026-06-24 00:14:59.277238
2022-07-22,20220722,2022,3,Q3,7,July,Jul,2022-07,22,5,Friday,False,2026-06-24 00:14:59.277238
2022-07-23,20220723,2022,3,Q3,7,July,Jul,2022-07,23,6,Saturday,True,2026-06-24 00:14:59.277238
2022-07-24,20220724,2022,3,Q3,7,July,Jul,2022-07,24,7,Sunday,True,2026-06-24 00:14:59.277238
2022-07-25,20220725,2022,3,Q3,7,July,Jul,2022-07,25,1,Monday,False,2026-06-24 00:14:59.277238
2022-07-26,20220726,2022,3,Q3,7,July,Jul,2022-07,26,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-07-27,20220727,2022,3,Q3,7,July,Jul,2022-07,27,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-07-28,20220728,2022,3,Q3,7,July,Jul,2022-07,28,4,Thursday,False,2026-06-24 00:14:59.277238
2022-07-29,20220729,2022,3,Q3,7,July,Jul,2022-07,29,5,Friday,False,2026-06-24 00:14:59.277238
2022-07-30,20220730,2022,3,Q3,7,July,Jul,2022-07,30,6,Saturday,True,2026-06-24 00:14:59.277238
2022-07-31,20220731,2022,3,Q3,7,July,Jul,2022-07,31,7,Sunday,True,2026-06-24 00:14:59.277238
2022-08-01,20220801,2022,3,Q3,8,August,Aug,2022-08,1,1,Monday,False,2026-06-24 00:14:59.277238
2022-08-02,20220802,2022,3,Q3,8,August,Aug,2022-08,2,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-08-03,20220803,2022,3,Q3,8,August,Aug,2022-08,3,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-08-04,20220804,2022,3,Q3,8,August,Aug,2022-08,4,4,Thursday,False,2026-06-24 00:14:59.277238
2022-08-05,20220805,2022,3,Q3,8,August,Aug,2022-08,5,5,Friday,False,2026-06-24 00:14:59.277238
2022-08-06,20220806,2022,3,Q3,8,August,Aug,2022-08,6,6,Saturday,True,2026-06-24 00:14:59.277238
2022-08-07,20220807,2022,3,Q3,8,August,Aug,2022-08,7,7,Sunday,True,2026-06-24 00:14:59.277238
2022-08-08,20220808,2022,3,Q3,8,August,Aug,2022-08,8,1,Monday,False,2026-06-24 00:14:59.277238
2022-08-09,20220809,2022,3,Q3,8,August,Aug,2022-08,9,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-08-10,20220810,2022,3,Q3,8,August,Aug,2022-08,10,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-08-11,20220811,2022,3,Q3,8,August,Aug,2022-08,11,4,Thursday,False,2026-06-24 00:14:59.277238
2022-08-12,20220812,2022,3,Q3,8,August,Aug,2022-08,12,5,Friday,False,2026-06-24 00:14:59.277238
2022-08-13,20220813,2022,3,Q3,8,August,Aug,2022-08,13,6,Saturday,True,2026-06-24 00:14:59.277238
2022-08-14,20220814,2022,3,Q3,8,August,Aug,2022-08,14,7,Sunday,True,2026-06-24 00:14:59.277238
2022-08-15,20220815,2022,3,Q3,8,August,Aug,2022-08,15,1,Monday,False,2026-06-24 00:14:59.277238
2022-08-16,20220816,2022,3,Q3,8,August,Aug,2022-08,16,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-08-17,20220817,2022,3,Q3,8,August,Aug,2022-08,17,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-08-18,20220818,2022,3,Q3,8,August,Aug,2022-08,18,4,Thursday,False,2026-06-24 00:14:59.277238
2022-08-19,20220819,2022,3,Q3,8,August,Aug,2022-08,19,5,Friday,False,2026-06-24 00:14:59.277238
2022-08-20,20220820,2022,3,Q3,8,August,Aug,2022-08,20,6,Saturday,True,2026-06-24 00:14:59.277238
2022-08-21,20220821,2022,3,Q3,8,August,Aug,2022-08,21,7,Sunday,True,2026-06-24 00:14:59.277238
2022-08-22,20220822,2022,3,Q3,8,August,Aug,2022-08,22,1,Monday,False,2026-06-24 00:14:59.277238
2022-08-23,20220823,2022,3,Q3,8,August,Aug,2022-08,23,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-08-24,20220824,2022,3,Q3,8,August,Aug,2022-08,24,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-08-25,20220825,2022,3,Q3,8,August,Aug,2022-08,25,4,Thursday,False,2026-06-24 00:14:59.277238
2022-08-26,20220826,2022,3,Q3,8,August,Aug,2022-08,26,5,Friday,False,2026-06-24 00:14:59.277238
2022-08-27,20220827,2022,3,Q3,8,August,Aug,2022-08,27,6,Saturday,True,2026-06-24 00:14:59.277238
2022-08-28,20220828,2022,3,Q3,8,August,Aug,2022-08,28,7,Sunday,True,2026-06-24 00:14:59.277238
2022-08-29,20220829,2022,3,Q3,8,August,Aug,2022-08,29,1,Monday,False,2026-06-24 00:14:59.277238
2022-08-30,20220830,2022,3,Q3,8,August,Aug,2022-08,30,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-08-31,20220831,2022,3,Q3,8,August,Aug,2022-08,31,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-09-01,20220901,2022,3,Q3,9,September,Sep,2022-09,1,4,Thursday,False,2026-06-24 00:14:59.277238
2022-09-02,20220902,2022,3,Q3,9,September,Sep,2022-09,2,5,Friday,False,2026-06-24 00:14:59.277238
2022-09-03,20220903,2022,3,Q3,9,September,Sep,2022-09,3,6,Saturday,True,2026-06-24 00:14:59.277238
2022-09-04,20220904,2022,3,Q3,9,September,Sep,2022-09,4,7,Sunday,True,2026-06-24 00:14:59.277238
2022-09-05,20220905,2022,3,Q3,9,September,Sep,2022-09,5,1,Monday,False,2026-06-24 00:14:59.277238
2022-09-06,20220906,2022,3,Q3,9,September,Sep,2022-09,6,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-09-07,20220907,2022,3,Q3,9,September,Sep,2022-09,7,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-09-08,20220908,2022,3,Q3,9,September,Sep,2022-09,8,4,Thursday,False,2026-06-24 00:14:59.277238
2022-09-09,20220909,2022,3,Q3,9,September,Sep,2022-09,9,5,Friday,False,2026-06-24 00:14:59.277238
2022-09-10,20220910,2022,3,Q3,9,September,Sep,2022-09,10,6,Saturday,True,2026-06-24 00:14:59.277238
2022-09-11,20220911,2022,3,Q3,9,September,Sep,2022-09,11,7,Sunday,True,2026-06-24 00:14:59.277238
2022-09-12,20220912,2022,3,Q3,9,September,Sep,2022-09,12,1,Monday,False,2026-06-24 00:14:59.277238
2022-09-13,20220913,2022,3,Q3,9,September,Sep,2022-09,13,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-09-14,20220914,2022,3,Q3,9,September,Sep,2022-09,14,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-09-15,20220915,2022,3,Q3,9,September,Sep,2022-09,15,4,Thursday,False,2026-06-24 00:14:59.277238
2022-09-16,20220916,2022,3,Q3,9,September,Sep,2022-09,16,5,Friday,False,2026-06-24 00:14:59.277238
2022-09-17,20220917,2022,3,Q3,9,September,Sep,2022-09,17,6,Saturday,True,2026-06-24 00:14:59.277238
2022-09-18,20220918,2022,3,Q3,9,September,Sep,2022-09,18,7,Sunday,True,2026-06-24 00:14:59.277238
2022-09-19,20220919,2022,3,Q3,9,September,Sep,2022-09,19,1,Monday,False,2026-06-24 00:14:59.277238
2022-09-20,20220920,2022,3,Q3,9,September,Sep,2022-09,20,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-09-21,20220921,2022,3,Q3,9,September,Sep,2022-09,21,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-09-22,20220922,2022,3,Q3,9,September,Sep,2022-09,22,4,Thursday,False,2026-06-24 00:14:59.277238
2022-09-23,20220923,2022,3,Q3,9,September,Sep,2022-09,23,5,Friday,False,2026-06-24 00:14:59.277238
2022-09-24,20220924,2022,3,Q3,9,September,Sep,2022-09,24,6,Saturday,True,2026-06-24 00:14:59.277238
2022-09-25,20220925,2022,3,Q3,9,September,Sep,2022-09,25,7,Sunday,True,2026-06-24 00:14:59.277238
2022-09-26,20220926,2022,3,Q3,9,September,Sep,2022-09,26,1,Monday,False,2026-06-24 00:14:59.277238
2022-09-27,20220927,2022,3,Q3,9,September,Sep,2022-09,27,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-09-28,20220928,2022,3,Q3,9,September,Sep,2022-09,28,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-09-29,20220929,2022,3,Q3,9,September,Sep,2022-09,29,4,Thursday,False,2026-06-24 00:14:59.277238
2022-09-30,20220930,2022,3,Q3,9,September,Sep,2022-09,30,5,Friday,False,2026-06-24 00:14:59.277238
2022-10-01,20221001,2022,4,Q4,10,October,Oct,2022-10,1,6,Saturday,True,2026-06-24 00:14:59.277238
2022-10-02,20221002,2022,4,Q4,10,October,Oct,2022-10,2,7,Sunday,True,2026-06-24 00:14:59.277238
2022-10-03,20221003,2022,4,Q4,10,October,Oct,2022-10,3,1,Monday,False,2026-06-24 00:14:59.277238
2022-10-04,20221004,2022,4,Q4,10,October,Oct,2022-10,4,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-10-05,20221005,2022,4,Q4,10,October,Oct,2022-10,5,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-10-06,20221006,2022,4,Q4,10,October,Oct,2022-10,6,4,Thursday,False,2026-06-24 00:14:59.277238
2022-10-07,20221007,2022,4,Q4,10,October,Oct,2022-10,7,5,Friday,False,2026-06-24 00:14:59.277238
2022-10-08,20221008,2022,4,Q4,10,October,Oct,2022-10,8,6,Saturday,True,2026-06-24 00:14:59.277238
2022-10-09,20221009,2022,4,Q4,10,October,Oct,2022-10,9,7,Sunday,True,2026-06-24 00:14:59.277238
2022-10-10,20221010,2022,4,Q4,10,October,Oct,2022-10,10,1,Monday,False,2026-06-24 00:14:59.277238
2022-10-11,20221011,2022,4,Q4,10,October,Oct,2022-10,11,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-10-12,20221012,2022,4,Q4,10,October,Oct,2022-10,12,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-10-13,20221013,2022,4,Q4,10,October,Oct,2022-10,13,4,Thursday,False,2026-06-24 00:14:59.277238
2022-10-14,20221014,2022,4,Q4,10,October,Oct,2022-10,14,5,Friday,False,2026-06-24 00:14:59.277238
2022-10-15,20221015,2022,4,Q4,10,October,Oct,2022-10,15,6,Saturday,True,2026-06-24 00:14:59.277238
2022-10-16,20221016,2022,4,Q4,10,October,Oct,2022-10,16,7,Sunday,True,2026-06-24 00:14:59.277238
2022-10-17,20221017,2022,4,Q4,10,October,Oct,2022-10,17,1,Monday,False,2026-06-24 00:14:59.277238
2022-10-18,20221018,2022,4,Q4,10,October,Oct,2022-10,18,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-10-19,20221019,2022,4,Q4,10,October,Oct,2022-10,19,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-10-20,20221020,2022,4,Q4,10,October,Oct,2022-10,20,4,Thursday,False,2026-06-24 00:14:59.277238
2022-10-21,20221021,2022,4,Q4,10,October,Oct,2022-10,21,5,Friday,False,2026-06-24 00:14:59.277238
2022-10-22,20221022,2022,4,Q4,10,October,Oct,2022-10,22,6,Saturday,True,2026-06-24 00:14:59.277238
2022-10-23,20221023,2022,4,Q4,10,October,Oct,2022-10,23,7,Sunday,True,2026-06-24 00:14:59.277238
2022-10-24,20221024,2022,4,Q4,10,October,Oct,2022-10,24,1,Monday,False,2026-06-24 00:14:59.277238
2022-10-25,20221025,2022,4,Q4,10,October,Oct,2022-10,25,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-10-26,20221026,2022,4,Q4,10,October,Oct,2022-10,26,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-10-27,20221027,2022,4,Q4,10,October,Oct,2022-10,27,4,Thursday,False,2026-06-24 00:14:59.277238
2022-10-28,20221028,2022,4,Q4,10,October,Oct,2022-10,28,5,Friday,False,2026-06-24 00:14:59.277238
2022-10-29,20221029,2022,4,Q4,10,October,Oct,2022-10,29,6,Saturday,True,2026-06-24 00:14:59.277238
2022-10-30,20221030,2022,4,Q4,10,October,Oct,2022-10,30,7,Sunday,True,2026-06-24 00:14:59.277238
2022-10-31,20221031,2022,4,Q4,10,October,Oct,2022-10,31,1,Monday,False,2026-06-24 00:14:59.277238
2022-11-01,20221101,2022,4,Q4,11,November,Nov,2022-11,1,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-11-02,20221102,2022,4,Q4,11,November,Nov,2022-11,2,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-11-03,20221103,2022,4,Q4,11,November,Nov,2022-11,3,4,Thursday,False,2026-06-24 00:14:59.277238
2022-11-04,20221104,2022,4,Q4,11,November,Nov,2022-11,4,5,Friday,False,2026-06-24 00:14:59.277238
2022-11-05,20221105,2022,4,Q4,11,November,Nov,2022-11,5,6,Saturday,True,2026-06-24 00:14:59.277238
2022-11-06,20221106,2022,4,Q4,11,November,Nov,2022-11,6,7,Sunday,True,2026-06-24 00:14:59.277238
2022-11-07,20221107,2022,4,Q4,11,November,Nov,2022-11,7,1,Monday,False,2026-06-24 00:14:59.277238
2022-11-08,20221108,2022,4,Q4,11,November,Nov,2022-11,8,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-11-09,20221109,2022,4,Q4,11,November,Nov,2022-11,9,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-11-10,20221110,2022,4,Q4,11,November,Nov,2022-11,10,4,Thursday,False,2026-06-24 00:14:59.277238
2022-11-11,20221111,2022,4,Q4,11,November,Nov,2022-11,11,5,Friday,False,2026-06-24 00:14:59.277238
2022-11-12,20221112,2022,4,Q4,11,November,Nov,2022-11,12,6,Saturday,True,2026-06-24 00:14:59.277238
2022-11-13,20221113,2022,4,Q4,11,November,Nov,2022-11,13,7,Sunday,True,2026-06-24 00:14:59.277238
2022-11-14,20221114,2022,4,Q4,11,November,Nov,2022-11,14,1,Monday,False,2026-06-24 00:14:59.277238
2022-11-15,20221115,2022,4,Q4,11,November,Nov,2022-11,15,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-11-16,20221116,2022,4,Q4,11,November,Nov,2022-11,16,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-11-17,20221117,2022,4,Q4,11,November,Nov,2022-11,17,4,Thursday,False,2026-06-24 00:14:59.277238
2022-11-18,20221118,2022,4,Q4,11,November,Nov,2022-11,18,5,Friday,False,2026-06-24 00:14:59.277238
2022-11-19,20221119,2022,4,Q4,11,November,Nov,2022-11,19,6,Saturday,True,2026-06-24 00:14:59.277238
2022-11-20,20221120,2022,4,Q4,11,November,Nov,2022-11,20,7,Sunday,True,2026-06-24 00:14:59.277238
2022-11-21,20221121,2022,4,Q4,11,November,Nov,2022-11,21,1,Monday,False,2026-06-24 00:14:59.277238
2022-11-22,20221122,2022,4,Q4,11,November,Nov,2022-11,22,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-11-23,20221123,2022,4,Q4,11,November,Nov,2022-11,23,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-11-24,20221124,2022,4,Q4,11,November,Nov,2022-11,24,4,Thursday,False,2026-06-24 00:14:59.277238
